id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,18301223,9.16841E+18,679,4.44541E+18,Fuze Tea Limón,2929,2.81839E+18,"Fuze Tea Lichi, Botella Pet 600 ml, 6 Piezas"
1,7639857,8.8501E+18,231,8.88296E+18,Powerade Lima Limón,337,1.15334E+18,"Powerade Moras, Botella Pet 500 ml, 6 Piezas"
1,19271780,9.03947E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,23531695,9.19848E+18,1145,2.37607E+17,Joya Ponche,1296,1.46263E+18,"Joya Uva, Botella Pet 1.50 L, 8 Piezas"
5,12663389,9.0992E+18,2952,5.82496E+17,Powerade Mora Azul,2947,3.23709E+18,"Powerade Fruta Tropical, Botella Pet 350 ml, "
1,15154420,9.02212E+18,3055,8.25127E+18,Del Valle Néctar Manzana,2824,8.13339E+18,"Del Valle Reserva Granada, Botella Pet 237 ml, 6 Piezas"
1,16769541,8.84529E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,1013370,9.06816E+18,6,7.02502E+18,Coca - Cola,580,1.90956E+18,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,23628385,8.91439E+18,3912,9.36194E+17,Coca - Cola,3919,5.35569E+18,"Coca - Cola Zero, Botella Pet 450 ml, 12 Piezas"
5,19588321,9.13711E+18,2829,5.66315E+18,Dasani Sin Gas,2846,6.37529E+18,"Dasani Mineralizada Carbonatada, Botella Pet 500 ml, 12 Unidades                                                                                                                                                                                          "
1,15131316,8.83749E+18,3409,5.22107E+18,Fresca Toronja,417,1.49364E+18,"Fresca Toronja, Botella Pet 400 ml, 24 Piezas"
1,17566663,8.9014E+18,501,3.31065E+17,Del Valle Néctar Manzana,2777,2.12809E+18,"Del Valle Nutriforte Mango, Tetra Pack 200 ml, 4 Piezas"
8,5957195,9.1857E+18,1120,3.73543E+18,Caffe Lato Mocaccino Tpk 250 Ml.                                                                                                                                                                                                                          ,2280,6.04351E+18,Caffe Lato Mocaccino Vidrio 285 Ml.                                                                                                                                                                                                                       
1,8512037,9.03867E+18,59,8.10439E+18,Coca - Cola,2490,3.86963E+18,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,8622191,9.07984E+18,552,4.43186E+18,Coca - Cola Light,1170,7.30691E+18,"Coca - Cola, Botella Pet 3.00 L, 6 Piezas"
1,1266740,8.97885E+18,6,7.02502E+18,Coca - Cola,580,1.90956E+18,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,12442503,9.17297E+18,58,6.66337E+18,Coca - Cola,3003,4.68004E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
5,4001528,8.98667E+18,75,2.16915E+18,Coca-Cola Sabor Original,110,5.96781E+18,"Coca-Cola sin Azúcar, Botella Vidrio 300 ml, 24 Unidades                                                                                                                                                                                                  "
1,14912665,9.02103E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,2396840,9.08185E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,3326872,8.93052E+18,2873,6.54487E+18,Del Valle Durazno,379,2.83957E+18,"Del Valle Mango, Botella Vidrio 250 ml, 6 Piezas"
1,12161773,8.92275E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,16188309,8.87939E+18,3968,4.51935E+18,Coca Cola Cherry,1509,7.73734E+18,"Coca - Cola Light, Botella Pet 400 ml, 12 Piezas"
1,3570542,9.03014E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,14152687,9.21347E+18,679,4.44541E+18,Fuze Tea Limón,2929,2.81839E+18,"Fuze Tea Lichi, Botella Pet 600 ml, 6 Piezas"
1,14429222,9.1674E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
5,13658186,9.13155E+18,2931,8.32468E+18,Powerade Manzana Clear,12324,8.66773E+18,"Powerade Manzana Acida, Botella Pet 350ml, 12 Unidades                                                                                                                                                                                                    "
1,13247844,8.85261E+18,2577,2.37319E+18,Coca - Cola Zero,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,13633950,9.09061E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,14582686,8.86998E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,6226850,8.90959E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,1971694,8.97144E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,5174050,8.97581E+18,38,7.93025E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,20326271,8.90358E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,15392639,9.04295E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,4303128,9.19188E+18,1018,3.44996E+18,Fuze Tea Frutos Rojos,653,8.34139E+18,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,5126683,8.96745E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,5673419,9.1579E+18,3632,5.90384E+18,Del Valle Fizz Naranja,4114,7.90655E+18,"Del Valle Fizz Limón, Botella Pet 600 ml, 12 Piezas"
1,20561736,8.87811E+18,6,7.02502E+18,Coca - Cola,580,1.90956E+18,"Coca - Cola Zero, Botella Pet 355 ml, 24 Piezas"
1,9471998,9.04069E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,21132819,8.99922E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,19825564,8.88898E+18,308,6.78613E+18,Frutsi Frutas Rojas,532,4.29806E+18,"Frutsi Frutas Rojas, Botella Pet 260 ml, 6 Piezas"
1,19115433,9.13885E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,17852438,8.86575E+18,650,8.86617E+18,Fuze Tea Verde Limón,2291,8.27626E+18,"Fuze Tea Limón, Botella Pet 500 ml, 6 Piezas"
1,23499460,9.16434E+18,462,3.08284E+18,Powerade Moras,1529,7.69347E+18,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,18165465,9.13491E+18,803,3.94016E+18,Del Valle Durazno,3631,7.34638E+18,"Del Valle Fizz Limón, Botella Pet 600 ml, 6 Piezas"
5,14906314,9.09167E+18,136,1.56116E+18,Coca-Cola Sabor Original,10269,5.54385E+18,"Coca-Cola Sin Azúcar, Botella Pet 1.8L, 6 Unidades                                                                                                                                                                                                        "
1,964714,9.01398E+18,375,8.05384E+18,Del Valle Mango,3253,7.66745E+18,"Del Valle Surtida, Botella Pet 1.00 L, 6 Piezas"
1,5971445,9.11959E+18,2433,2.05978E+18,Coca - Cola,3,2.44174E+18,"Coca - Cola, Botella Vidrio 192 ml Retornable, 24 Piezas"
1,5998708,8.95176E+18,204,3.81824E+18,Fanta Naranja,527,5.43136E+18,"Fanta Fresa, Botella Pet 2.50 L Retornable, 8 Piezas"
1,19117130,9.18105E+18,3689,4.24557E+18,Familia Coca - Cola,347,4.13405E+17,"Familia Coca - Cola, Paquete Surtido Botella Pet 500 ml, 24 Piezas"
1,7123503,8.90257E+18,1533,7.27907E+18,Fanta Fresa,369,7.96981E+18,"Fanta Piña, Botella Pet 2.50 L, 8 Piezas"
1,20823656,9.16758E+18,499,4.80252E+18,Del Valle Durazno,389,3.29184E+17,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,11577743,9.10435E+18,551,7.10065E+18,Coca - Cola,466,3.30287E+18,"Coca - Cola Zero, Botella Pet 600 ml, 6 Piezas"
1,2777155,9.12295E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,18819512,9.10702E+18,959,1.72927E+18,Familia Coca - Cola,1605,7.50271E+17,"Familia Coca - Cola, Paquete Surtido Botella Pet 2.50 L Retornable, 8 Piezas"
1,6381177,8.99495E+18,60,2.06688E+18,Fresca Toronja,1056,2.28477E+18,"Fresca Toronja, Botella Pet 500 ml, 12 Piezas"
1,9886116,8.91001E+18,544,3.37565E+17,Fanta Naranja,3080,8.95908E+18,"Fanta Piña, Botella Pet 600 ml, 6 Piezas"
1,11303527,8.92707E+18,309,6.35733E+17,Frutsi Uva,531,8.2364E+18,"Frutsi Manzana, Botella Pet 260 ml, 6 Piezas"
1,462265,9.05246E+18,177,4.7124E+18,Coca - Cola,1679,6.47704E+18,"Coca - Cola Life, Botella Pet 2.00 L, 8 Piezas"
1,4836426,8.93591E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,10584469,9.13401E+18,801,1.24391E+18,Coca - Cola Light,3006,2.70736E+18,"Coca - Cola Zero, Botella Pet 2.50 L, 8 Piezas"
1,13871817,8.85618E+18,238,6.43387E+18,Ciel Agua Purificada,3637,5.3508E+18,"Ciel Exprim Gasificada Maracuya, Botella Pet 600 ml, 6 Piezas"
1,16436060,9.18744E+18,3656,3.5831E+18,Flashlyte Fresa,3659,1.06568E+18,"Flashlyte Sandia, Botella Pet 625 ml, 6 Piezas"
1,437453,9.06256E+18,231,8.88296E+18,Powerade Lima Limón,337,1.15334E+18,"Powerade Moras, Botella Pet 500 ml, 6 Piezas"
5,9449689,9.12532E+18,2,6.03375E+17,Coca-Cola Sabor Original,112,1.12451E+18,"Coca-Cola Sin Azúcar, Botella Vidrio 300 ml Retornable, 24 Unidades                                                                                                                                                                                       "
1,11946387,8.84768E+18,3274,7.34872E+18,Coca - Cola,3601,6.99861E+16,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
1,8756770,8.90367E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,20248261,9.05044E+18,784,2.45543E+18,Valle Frut Citrus Punch,738,4.71195E+17,"Valle Frut Limón, Botella Pet 600 ml, 12 Piezas"
1,17531326,9.10835E+18,3195,4.80291E+18,Monster Energy Zero Ultra,2514,6.8083E+18,"Monster Energy Lo Carb, Lata 473 ml, 4 Piezas"
1,17000279,9.11865E+18,1407,4.36123E+18,Sprite Lima Limón,3111,1.94756E+18,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 12 Piezas"
1,6987846,9.18405E+18,2483,3.34644E+18,Joya Fresa,3172,8.48568E+17,"Joya Manzana, Botella Pet 1.75 L, 8 Piezas"
1,10887343,8.9723E+18,499,4.80252E+18,Del Valle Durazno,389,3.29184E+17,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,18044005,8.84967E+18,3195,4.80291E+18,Monster Energy Zero Ultra,2514,6.8083E+18,"Monster Energy Lo Carb, Lata 473 ml, 4 Piezas"
1,21605314,8.85151E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,2124842,8.93538E+18,3661,8.12371E+18,Fresca Fusión,547,5.90957E+18,"Fresca Toronja, Botella Pet 600 ml, 6 Piezas"
1,14459001,9.14596E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,10518105,8.85786E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,4859685,8.93899E+18,1224,8.75843E+18,Fanta Fresa,1455,8.80717E+18,"Fanta Uva, Botella Pet 3.00 L, 3 Piezas"
1,14358070,9.13901E+18,3252,4.06377E+18,Fresca Toronja,554,2.47252E+18,"Fresca Toronja, Botella Pet 600 ml, 4 Piezas"
8,15338827,9.0612E+18,972,8.69648E+18,Yogurt Chiqui Mix Frutilla con Bolitas 92 Gr.                                                                                                                                                                                                             ,10453,3.58913E+17,YOGURT-MET-0150-CHOCO- FFS                                                                                                                                                                                                                                
1,13676176,9.16189E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,8147972,8.93869E+18,1828,1.51614E+18,Del Valle Reserva Arándano,1852,3.01682E+18,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
1,9650716,9.21783E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,14713167,8.86212E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,8669035,9.10455E+18,2120,2.20613E+18,Familia Coca - Cola,1449,5.52523E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 600 ml, 12 Piezas"
1,4854480,8.9814E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,16055928,9.18684E+18,3734,5.45836E+17,Santa Clara Leche Fresa,2895,7.79676E+18,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,15519098,8.9526E+18,3274,7.34872E+18,Coca - Cola,3601,6.99861E+16,"Coca - Cola Sin Azúcar, Botella Pet 2.00 L, 8 Piezas"
8,21555662,9.11914E+18,12333,6.68932E+18,Yogurt Toni Frutilla 190 Gr.                                                                                                                                                                                                                              ,12326,5.09518E+17,Yogurt Toni Frutilla 750 Gr.                                                                                                                                                                                                                              
1,13258760,8.94111E+18,221,4.29983E+18,Powerade Naranja Mandarina,219,4.49152E+18,"Powerade Moras, Botella Pet 600 ml, 6 Piezas"
1,22353675,8.90804E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,9298696,8.97198E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,22061335,8.93172E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,13292381,9.21338E+18,59,8.10439E+18,Coca - Cola,2490,3.86963E+18,"Coca - Cola, Lata 235 ml, 24 Piezas"
1,9472006,9.04069E+18,378,3.78544E+18,Del Valle Néctar Manzana,3204,2.42185E+18,"Del Valle Piña, Botella Pet 1.00 L, 6 Piezas"
8,20452639,9.22297E+18,972,8.69648E+18,Yogurt Chiqui Mix Frutilla con Bolitas 92 Gr.                                                                                                                                                                                                             ,10453,3.58913E+17,YOGURT-MET-0150-CHOCO- FFS                                                                                                                                                                                                                                
1,13392437,8.93972E+18,4076,2.40003E+18,PREDATOR ENERGY WILD BERRY,3450,8.53971E+18,"Predator Energy Green Lima Limón, Lata 355 ml, 6 Piezas"
1,19652914,8.91501E+18,1055,4.37138E+18,Sprite Lima Limón,1407,4.36123E+18,"Sprite Lima Limón, Botella Pet 400 ml, 12 Piezas"
1,13727263,8.87061E+18,47,6.15908E+18,Ciel Agua Purificada,2364,4.08841E+18,"Ciel Exprim Jamaica, Botella Pet 600 ml, 12 Piezas"
5,11670208,8.86741E+18,2824,2.90341E+17,Dasani Sin Gas,3195,4.80291E+18,"Monster Energy Zero Ultra, Lata 473 ml, 4 Piezas"
1,12756076,9.14856E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,6160502,8.96256E+18,3912,9.36194E+17,Coca - Cola,3919,5.35569E+18,"Coca - Cola Zero, Botella Pet 450 ml, 12 Piezas"
1,13279459,8.85664E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
1,15191760,8.89216E+18,377,1.26493E+18,Del Valle Manzana,2829,3.75858E+18,"Del Valle Guayaba, Botella Pet 237 ml, 6 Piezas"
5,8309687,9.16122E+18,129,2.78689E+18,Coca-Cola Sabor Original,46,2.47404E+18,"Coca-Cola Sabor Original, Botella Pet 500 ml,"
1,17238176,9.02033E+18,1902,6.9566E+17,Familia Coca - Cola,1649,3.17947E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 600 ml, 12 Piezas"
1,20182489,8.85025E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,19159974,9.14134E+18,600,8.21421E+18,Del Valle Mango,599,1.96768E+18,"Del Valle Guayaba, Lata 453 ml, 6 Piezas"
1,9411524,8.91625E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,8889022,8.96276E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,18074275,8.93107E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,1313093,9.19013E+18,818,2.03021E+18,Sprite Lima Limón,3140,3.13201E+18,"Sprite Lima Limón, Botella Pet 1.50 L Retornable, 12 Piezas"
1,16365211,9.05323E+18,1154,2.68188E+18,Topo Chico Sangría,1178,3.4342E+18,"Topo Chico Agua Mineral, Botella Pet 1.50 L, 12 Piezas"
1,7684344,8.98484E+18,3161,2.84446E+18,Monster Energy Original,2941,5.3232E+18,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,8137657,8.92081E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
5,14629913,9.2035E+18,3166,5.10023E+18,Fanta Naranja,3164,7.70591E+18,"Fanta Naranja, Botella Vidrio 192/200 ml Retornable, 24 Unidades                                                                                                                                                                                          "
1,22564615,9.05077E+18,23,6.91658E+16,Fanta Fresa,1318,1.81304E+18,"Fanta Naranja, Botella Vidrio 355 ml, 24 Piezas"
1,21180117,8.85265E+18,2435,6.48892E+18,Coca - Cola Light,179,4.32634E+18,"Coca - Cola, Botella Pet 710 ml, 24 Piezas"
1,571894,8.84948E+18,3385,2.51558E+18,Coca - Cola Zero,802,8.36409E+18,"Coca - Cola Light, Botella Pet 600 ml, 12 Piezas"
1,22063024,9.10857E+18,310,2.52057E+18,Coca - Cola,3402,1.08767E+18,"Coca - Cola, Botella Pet 2.00 L Retornable, 8 Piezas"
1,6584205,8.97376E+18,818,2.03021E+18,Sprite Lima Limón,3140,3.13201E+18,"Sprite Lima Limón, Botella Pet 1.50 L Retornable, 12 Piezas"
8,23122358,9.14204E+18,6783,9.21835E+18,Yogurt Mix Frutilla con Galletas 175 Gr.                                                                                                                                                                                                                  ,11138,2.30996E+18,Yogurt Toni Durazno 110 Gr.                                                                                                                                                                                                                               
1,4780949,9.09503E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,1278447,8.8714E+18,337,1.15334E+18,Powerade Moras,636,7.43548E+17,"Powerade Jugo Lima Limón, Botella Pet 500 ml, 6 Piezas"
1,14698467,8.91662E+18,443,2.09914E+18,Valle Frut Citrus Punch,782,8.90463E+18,"Valle Frut Citrus Punch, Botella Pet 500 ml, 12 Piezas"
1,354716,9.15751E+18,2873,6.54487E+18,Del Valle Durazno,379,2.83957E+18,"Del Valle Mango, Botella Vidrio 250 ml, 6 Piezas"
5,23329060,9.13845E+18,769,3.99027E+18,Fioravanti Fresa,768,2.52456E+18,"Fioravanti Fresa, Botella Vidrio 300 ml Retornable, 24 Unidades                                                                                                                                                                                           "
1,812561,8.84287E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,14526664,8.90335E+18,1177,3.41758E+18,Topo Chico Agua Mineral,1353,3.96527E+18,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,10256018,9.16923E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,17783832,9.20573E+18,3735,3.12323E+18,Santa Clara Leche Cappuccino,1916,1.87286E+18,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 4 Piezas"
1,9686498,8.93819E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,4737788,8.95077E+18,601,2.33854E+18,Del Valle Durazno,3990,8.1755E+18,"Del Valle Mango, Lata Sleek 340 ml, 6 Piezas"
1,16496131,9.08587E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,7885566,9.21969E+18,462,3.08284E+18,Powerade Moras,1529,7.69347E+18,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,10373535,9.20351E+18,69,1.34958E+18,Fresca Toronja,197,3.30052E+18,"Fresca Toronja, Lata 237 ml, 24 Piezas"
1,13603747,8.93166E+18,801,1.24391E+18,Coca - Cola Light,3006,2.70736E+18,"Coca - Cola Zero, Botella Pet 2.50 L, 8 Piezas"
1,2203868,8.90929E+18,2717,2.37459E+18,Ades Soya Natural,2714,1.28966E+18,"Ades Frutal Guanábana, Tetra Pack 946 ml, 3 Piezas"
1,17623439,9.1814E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,13514152,9.1849E+18,2783,3.23227E+18,Coca - Cola Zero,3968,4.51935E+18,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
5,8250500,8.99823E+18,76,8.24157E+18,Coca-Cola Sabor Original,10268,3.51083E+18,"Coca-Cola Sin Azúcar, Botella Pet 410 ml, 12 Unidades                                                                                                                                                                                                     "
1,9143442,8.89269E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,7977949,8.93134E+18,1828,1.51614E+18,Del Valle Reserva Arándano,1852,3.01682E+18,"Del Valle Naranja, Botella Pet 300 ml, 6 Piezas"
1,15315345,8.8803E+18,231,8.88296E+18,Powerade Lima Limón,337,1.15334E+18,"Powerade Moras, Botella Pet 500 ml, 6 Piezas"
1,16658590,8.89697E+18,3408,4.72684E+18,Sprite Lima Limón,27,8.23839E+18,"Sprite Lima Limón, Botella Vidrio 355 ml Retornable, 24 Piezas"
1,17458322,9.18484E+18,2549,6.25867E+18,Sidral Mundet Manzana,3515,8.07827E+17,"Sidral Mundet Sangría Sin Azúcar, Botella Pet 600 ml, 6 Piezas"
1,22719549,9.10892E+18,3252,4.06377E+18,Fresca Toronja,554,2.47252E+18,"Fresca Toronja, Botella Pet 600 ml, 4 Piezas"
1,17036346,8.90205E+18,498,7.01655E+18,Del Valle Mango,1850,5.15194E+18,"Del Valle Surtida, Tetra Pack 1.00 L, 4 Piezas"
1,14793543,9.00952E+18,234,1.6853E+18,Fresca Toronja,4036,6.41938E+18,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,10424970,9.13443E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,5244433,9.14703E+18,802,8.36409E+18,Coca - Cola Light,176,9.09442E+18,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
5,10891529,9.02951E+18,136,1.56116E+18,Coca-Cola Sabor Original,10269,5.54385E+18,"Coca-Cola Sin Azúcar, Botella Pet 1.8L, 6 Unidades                                                                                                                                                                                                        "
8,3223598,9.01309E+18,2427,7.75587E+18,Leche Saborizada Toni Chiqui Chocolate Poma 135 Ml.                                                                                                                                                                                                       ,2478,1.84894E+18,Leche Saborizada Toni Chiqui Frutilla Poma 135 Ml.                                                                                                                                                                                                        
1,17232360,9.11876E+18,38,7.93025E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,109187,9.15343E+18,462,3.08284E+18,Powerade Moras,1529,7.69347E+18,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
1,23687414,8.93566E+18,206,6.92408E+18,Fresca Toronja,76,3.04136E+18,"Fresca Toronja, Botella Pet 2.00 L, 8 Piezas"
1,11907445,9.14767E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,17951147,8.94117E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
5,14028932,8.83898E+18,65,7.38938E+18,Coca-Cola TA SA,211,1.06255E+18,"Coca-Cola Light, Botella Pet 500 ml, 12 Unidades                                                                                                                                                                                                          "
1,3574337,9.08647E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,12800303,8.9217E+18,38,7.93025E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,16235748,8.93597E+18,814,2.35796E+18,Fresca Toronja,1363,4.73019E+18,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
8,966389,8.88159E+18,12326,5.09518E+17,Yogurt Toni Frutilla 750 Gr.                                                                                                                                                                                                                              ,942,9.26701E+16,Yogurt Light Mora1.7 L.                                                                                                                                                                                                                                   
1,2245292,8.96066E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
5,14954684,9.09063E+18,2837,5.63289E+18,Dasani Sin Gas,2838,3.98342E+18,"Dasani Sin Gas, Botella Pet 6.05 L, 4 Unidades                                                                                                                                                                                                            "
1,4015609,9.15597E+18,545,1.77392E+17,Sprite Lima Limón,1954,7.95282E+18,"Sprite Lima Limón, Botella Pet 2.00 L, 6 Piezas"
1,20913415,8.95123E+18,130,5.55292E+18,Coca - Cola Light,2328,5.18986E+18,"Coca - Cola, Botella Vidrio 237 ml, 4 Piezas"
1,18737739,8.9892E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,19689266,9.1429E+18,3385,2.51558E+18,Coca - Cola Zero,802,8.36409E+18,"Coca - Cola Light, Botella Pet 600 ml, 12 Piezas"
