id_pedido,customer_id,pais,id_businessunit,business_unit,cedis,fecha_pedido,fecha_entrega,status_final,valor_pedido,SubTotal,Total
8.86024E+18,7.93345E+17,México,1,Bebidas,3012,14:08.2,00:00.0,Entregado,6,1269.76,1459.49
8.83634E+18,1.18158E+18,México,1,Bebidas,3901,22:56.9,00:00.0,Entregado,13,1647.74,1905.99
8.84623E+18,7.71424E+18,Ecuador,5,Bebidas,61,30:00.0,00:00.0,Entregado,2,16.1,18.51
8.98434E+18,7.09994E+18,Ecuador,5,Bebidas,71,33:49.6,00:00.0,Entregado,12,93.9,107.99
8.93542E+18,8.6119E+18,México,1,Bebidas,3309,40:19.1,00:00.0,Entregado,7,1393.83,1587.48
9.01007E+18,3.70297E+18,Ecuador,5,Bebidas,56,56:10.6,00:00.0,Entregado,12,79.25,91.14
8.97121E+18,3.89294E+18,México,1,Bebidas,3503,38:48.5,00:00.0,Entregado,4,774.99,857.83
8.85586E+18,6.64025E+18,México,1,Bebidas,3406,07:19.8,00:00.0,Entregado,12,3005.13,3485.96
9.16409E+18,8.19682E+18,México,1,Bebidas,3820,08:23.4,00:00.0,Entregado,75,13080.87,14936.4
8.8454E+18,1.53322E+18,México,1,Bebidas,3503,22:13.2,00:00.0,Entregado,4,673.17,733.99
9.10307E+18,8.24383E+18,México,1,Bebidas,3006,27:27.1,00:00.0,Entregado,17,3377.57,3918.05
9.00482E+18,7.89775E+18,México,1,Bebidas,3301,26:23.4,00:00.0,Entregado,18,2693.18,2830.98
9.0616E+18,8.94599E+18,México,1,Bebidas,3810,33:50.7,00:00.0,Entregado,10,3077.56,3570
8.87708E+18,5.69134E+18,Perú,3,Bebidas,IA  ,20:08.0,NULL,Registrado,3,0,0
9.0098E+18,5.8798E+18,Perú,3,Bebidas,I1  ,37:56.8,NULL,Registrado,11,0,0
8.91246E+18,4.25044E+18,Ecuador,5,Bebidas,33,12:50.7,00:00.0,Entregado,3,31.67,36.42
9.21045E+18,1.46359E+18,Perú,3,Bebidas,I1  ,18:26.6,NULL,Registrado,11,0,0
9.01718E+18,3.96992E+18,México,1,Bebidas,3220,46:59.3,00:00.0,Entregado,38,5501.69,6131.96
9.1774E+18,2.05334E+18,México,1,Bebidas,3404,02:46.9,00:00.0,Entregado,10,1097.81,1254.49
8.9546E+18,8.74843E+18,México,1,Bebidas,3946,19:50.4,00:00.0,Entregado,30,435.12,434.97
8.94204E+18,7.01031E+18,Ecuador,8,Lacteos,33,25:57.3,00:00.0,Entregado,32,26.39,27.67
9.14869E+18,3.78986E+18,México,1,Bebidas,3946,18:09.3,00:00.0,Entregado,1,241.38,280
9.09931E+18,9.92558E+17,México,1,Bebidas,3501,26:01.0,00:00.0,Entregado,7,1298.04,1487.48
9.01885E+18,3.56709E+18,México,1,Bebidas,3907,58:01.5,00:00.0,Entregado,4,875.28,1009.49
9.1124E+18,8.56411E+18,Ecuador,8,Lacteos,19,34:03.0,00:00.0,Entregado,30,25.64,28.13
9.17761E+18,7.83303E+18,México,1,Bebidas,3201,33:51.5,00:00.0,Entregado,26,5307.82,5897.14
9.00725E+18,7.79814E+18,México,1,Bebidas,3103,12:37.3,00:00.0,Entregado,19,4659.71,5032.5
8.88249E+18,4.08914E+18,México,1,Bebidas,3223,26:43.5,00:00.0,Entregado,61,10914.86,12590.67
8.89451E+18,5.1682E+18,México,1,Bebidas,3401,24:16.0,00:00.0,Entregado,29,3068.94,3228.97
9.09293E+18,5.96892E+18,México,1,Bebidas,3301,17:42.1,00:00.0,Entregado,7,854.89,902.52
9.13476E+18,7.77694E+17,México,1,Bebidas,3936,43:09.4,00:00.0,Entregado,1,88.5,90.5
9.08387E+18,1.21895E+18,México,1,Bebidas,3401,36:21.4,00:00.0,Entregado,30,4234.94,4583.2
9.00304E+18,7.57391E+18,México,1,Bebidas,3001,14:59.9,00:00.0,Entregado,4,714.07,800
8.85834E+18,9.10013E+18,México,1,Bebidas,3918,53:22.3,00:00.0,Entregado,48,9458.07,10960.22
9.14981E+18,1.48836E+17,México,1,Bebidas,3931,05:02.2,00:00.0,Entregado,11,2024.41,2275.99
9.21137E+18,8.41779E+18,Ecuador,19,Helados,3,39:55.8,00:00.0,Entregado,3,72.02,82.82
9.19956E+18,5.8987E+18,Ecuador,5,Bebidas,56,39:46.1,00:00.0,Entregado,7,42.45,48.82
8.9831E+18,3.66928E+17,Ecuador,5,Bebidas,68,12:18.0,00:00.0,Entregado,1,18.08,20.8
9.07691E+18,5.40876E+18,Perú,3,Bebidas,I9  ,12:01.5,NULL,Registrado,3,0,0
9.22004E+18,4.77954E+18,México,1,Bebidas,3503,12:12.4,00:00.0,Entregado,8,1692.66,1963.48
8.86927E+18,1.81521E+15,México,1,Bebidas,3916,05:01.6,00:00.0,Entregado,2,633.62,735
8.85217E+18,6.45867E+18,Ecuador,5,Bebidas,9,47:03.0,00:00.0,Entregado,7,42.5,48.87
8.94593E+18,5.95653E+18,México,1,Bebidas,3901,47:15.7,00:00.0,Entregado,11,1785.69,2027.48
9.10632E+18,5.68213E+16,Ecuador,5,Bebidas,55,44:25.1,00:00.0,Entregado,4,32.52,37.4
9.04708E+18,8.26572E+18,México,1,Bebidas,3931,13:01.2,00:00.0,Entregado,1,192.24,223
8.86099E+18,5.65387E+18,Argentina,6,Bebidas,13,18:18.3,NULL,Registrado,10,0,0
8.96953E+18,2.94157E+18,México,1,Bebidas,3001,17:48.0,00:00.0,Entregado,1,310.35,360.01
8.90215E+18,5.01933E+18,Ecuador,5,Bebidas,41,20:57.6,00:00.0,Entregado,2,16.34,18.79
9.10694E+18,9.86052E+17,México,1,Bebidas,3946,53:00.4,00:00.0,Entregado,10,2552.56,2795.84
9.17877E+18,1.3321E+18,México,1,Bebidas,3835,36:40.6,00:00.0,Entregado,8,1864.92,2104.01
8.92284E+18,6.67073E+18,México,1,Bebidas,3907,35:56.0,00:00.0,Entregado,1,77.59,90
9.20671E+18,7.94851E+18,Argentina,6,Bebidas,51,57:39.3,NULL,Registrado,8,0,0
8.91901E+18,2.08282E+18,México,1,Bebidas,3901,20:35.1,00:00.0,Entregado,18,2606.57,2860.5
8.95042E+18,4.52205E+18,Ecuador,5,Bebidas,3,35:32.8,00:00.0,Entregado,3,35.95,41.35
9.07807E+18,3.4251E+18,Ecuador,5,Bebidas,67,57:36.7,00:00.0,Entregado,5,36.28,41.72
9.13893E+18,8.77087E+18,México,1,Bebidas,3810,47:05.2,00:00.0,Entregado,12,1552.5,1552.5
8.88854E+18,4.9778E+18,Perú,3,Bebidas,IA  ,19:21.9,NULL,Registrado,1,0,0
8.98211E+18,5.80772E+18,México,1,Bebidas,3202,42:56.2,00:00.0,Entregado,10,2757.72,3199.02
8.91857E+18,1.73416E+18,México,1,Bebidas,3946,17:32.6,00:00.0,Entregado,28,6776.97,7807.92
9.00998E+18,1.39232E+18,México,1,Bebidas,3806,15:28.7,00:00.0,Entregado,19,4250.91,4928.07
8.8408E+18,1.28375E+18,México,1,Bebidas,3810,11:13.5,00:00.0,Entregado,5,962.92,1116.98
9.105E+18,3.78503E+17,México,1,Bebidas,3916,05:12.3,00:00.0,Entregado,10,1634.85,1780.98
9.18305E+18,9.1304E+18,México,1,Bebidas,3308,48:23.3,00:00.0,Entregado,3,55.59,64.51
8.88571E+18,1.59156E+18,Ecuador,8,Lacteos,33,01:34.8,00:00.0,Entregado,10,22.49,23.39
8.94135E+18,1.708E+18,México,1,Bebidas,3217,19:38.4,00:00.0,Entregado,20,3911.4,4499.03
8.96553E+18,3.5765E+18,México,1,Bebidas,3827,38:50.0,00:00.0,Entregado,14,1895.37,2075.48
9.1954E+18,6.45418E+18,Ecuador,8,Lacteos,29,03:48.7,00:00.0,Entregado,95,65.66,66.85
8.92393E+18,6.99815E+18,Argentina,6,Bebidas,98,52:57.8,NULL,Registrado,15,0,0
9.1313E+18,3.38481E+18,México,1,Bebidas,3916,36:41.0,00:00.0,Entregado,2,518.96,602
9.03933E+18,4.44209E+18,Ecuador,5,Bebidas,9,03:08.4,00:00.0,Entregado,2,14.18,16.31
8.90032E+18,3.06991E+16,México,1,Bebidas,3501,56:04.0,00:00.0,Entregado,3,435.34,480
8.94069E+18,6.70135E+18,México,1,Bebidas,3916,45:57.6,00:00.0,Entregado,12,2187.5,2395.97
8.89161E+18,3.47775E+18,Ecuador,5,Bebidas,3,12:40.6,00:00.0,Entregado,4,22.07,25.38
8.98013E+18,7.97039E+18,México,1,Bebidas,3401,48:06.6,00:00.0,Entregado,6,1475.43,1711.5
9.19093E+18,1.41904E+18,México,1,Bebidas,3301,23:18.5,00:00.0,Entregado,7,1038.33,1106
8.92062E+18,6.68936E+18,México,1,Bebidas,3103,22:17.8,NULL,Rechazado,50,0,0
8.89766E+18,7.81181E+18,México,1,Bebidas,3507,22:03.6,00:00.0,Entregado,10,1118,1131
9.09471E+18,8.92359E+18,Argentina,6,Bebidas,98,34:42.6,NULL,Registrado,3,0,0
8.88383E+18,1.65552E+18,México,1,Bebidas,3831,25:46.0,00:00.0,Entregado,18,3031.81,3497.55
8.92921E+18,6.32154E+18,México,1,Bebidas,3206,48:08.8,00:00.0,Entregado,7,685.81,696.5
9.07646E+18,1.9247E+18,México,1,Bebidas,3301,45:58.9,00:00.0,Entregado,5,1419.44,1532.99
8.9288E+18,1.32681E+18,México,1,Bebidas,3103,11:51.3,00:00.0,Entregado,3,445.36,480.99
9.03323E+18,9.21857E+18,Ecuador,5,Bebidas,79,55:08.7,00:00.0,Entregado,15,117.98,135.68
9.14187E+18,8.60576E+18,Ecuador,5,Bebidas,27,02:29.0,00:00.0,Entregado,7,45.85,52.73
9.00991E+18,9.14925E+17,México,1,Bebidas,3907,25:48.1,00:00.0,Entregado,7,989.42,1117.47
8.94388E+18,5.48136E+18,México,1,Bebidas,3810,40:08.1,00:00.0,Entregado,17,3306.1,3801.46
8.84484E+18,3.95879E+18,México,1,Bebidas,3407,48:43.3,00:00.0,Entregado,4,888.91,960.02
8.87579E+18,2.96845E+18,México,1,Bebidas,3407,26:50.2,00:00.0,Entregado,46,15293.18,16439.85
9.16257E+18,1.23656E+18,Ecuador,8,Lacteos,25,25:20.1,00:00.0,Entregado,12,10.21,10.91
9.09013E+18,3.199E+18,México,1,Bebidas,3501,45:32.0,00:00.0,Entregado,1,83.62,98.99
9.14458E+18,5.42799E+18,México,1,Bebidas,3925,22:03.8,00:00.0,Entregado,4,656.89,761.98
8.89723E+18,8.9002E+18,México,1,Bebidas,3301,07:22.2,00:00.0,Entregado,70,15412.32,16530.55
8.95771E+18,2.72434E+18,México,1,Bebidas,3223,08:03.4,00:00.0,Entregado,10,2631.04,3080.52
8.87362E+18,1.72691E+18,México,1,Bebidas,3001,15:22.8,00:00.0,Entregado,6,803.59,868
9.12207E+18,1.60231E+18,México,1,Bebidas,3217,02:18.5,00:00.0,Entregado,27,5556.19,6359.98
9.05044E+18,3.91659E+18,México,1,Bebidas,3220,12:24.8,00:00.0,Entregado,10,1613.65,1608.5
8.95814E+18,6.71926E+18,México,1,Bebidas,3401,29:40.3,00:00.0,Entregado,38,7777.18,9021.52
8.89762E+18,3.92145E+18,México,1,Bebidas,3810,55:50.6,00:00.0,Entregado,16,3304.43,3806.02
8.92997E+18,4.0064E+17,Ecuador,5,Bebidas,6,02:34.2,00:00.0,Entregado,3,29.82,34.3
9.00247E+18,4.40513E+18,México,1,Bebidas,3918,18:02.3,00:00.0,Entregado,12,1461.46,1627.5
9.10339E+18,2.36442E+18,México,1,Bebidas,3804,13:16.7,00:00.0,Entregado,1,39.5,39.5
8.84985E+18,6.52872E+18,Ecuador,8,Lacteos,5,36:30.0,00:00.0,Entregado,16,11.32,12
8.89003E+18,1.2648E+18,México,1,Bebidas,3220,09:31.0,00:00.0,Entregado,8,1135.17,1294.48
8.99965E+18,3.11354E+18,México,1,Bebidas,3931,15:09.2,00:00.0,Entregado,10,1799.37,2057.99
9.13775E+18,7.31495E+18,Perú,3,Bebidas,I9  ,37:10.9,NULL,Registrado,2,0,0
9.16327E+18,1.21935E+18,México,1,Bebidas,3207,15:14.6,00:00.0,Entregado,20,5038.1,5310.53
9.08095E+18,3.66562E+18,Perú,3,Bebidas,IA  ,14:02.5,NULL,Registrado,9,0,0
9.20783E+18,8.78298E+18,Ecuador,5,Bebidas,59,10:00.1,00:00.0,Entregado,10,41.5,47.73
9.09371E+18,1.12974E+18,Ecuador,5,Bebidas,55,40:08.9,00:00.0,Entregado,5,48.56,55.84
8.84355E+18,5.98005E+18,Perú,3,Bebidas,I9  ,28:45.3,NULL,Registrado,10,0,0
9.08183E+18,6.01722E+18,México,1,Bebidas,3821,35:39.9,00:00.0,Entregado,7,1584.04,1857.02
9.14367E+18,8.76071E+18,México,1,Bebidas,3217,15:36.4,00:00.0,Entregado,5,1122.4,1301.99
8.9936E+18,7.47427E+18,México,1,Bebidas,3507,35:00.3,00:00.0,Entregado,14,1567.49,1652.97
8.90915E+18,2.23109E+18,México,1,Bebidas,3101,37:25.7,00:00.0,Entregado,3,483.48,518.98
9.12598E+18,2.21686E+18,México,1,Bebidas,3507,36:40.1,00:00.0,Entregado,23,4086.35,4579.48
8.83811E+18,3.74316E+18,México,1,Bebidas,3404,55:36.0,00:00.0,Entregado,7,1438.79,1669
9.21119E+18,8.33676E+18,México,1,Bebidas,3946,07:27.5,00:00.0,Entregado,9,1724.83,1951.99
9.11911E+18,2.99294E+18,México,1,Bebidas,3001,46:31.6,00:00.0,Entregado,7,1650,1914
8.86496E+18,1.68376E+18,México,1,Bebidas,3835,48:54.3,00:00.0,Entregado,5,1542.24,1789
8.90664E+18,3.94325E+17,Perú,3,Bebidas,I1  ,41:22.0,NULL,Registrado,8,0,0
9.00771E+18,5.42493E+18,México,1,Bebidas,3917,12:15.3,00:00.0,Entregado,37,10362.91,11138.12
8.99085E+18,3.56472E+18,Ecuador,8,Lacteos,41,20:31.0,00:00.0,Entregado,12,10.21,11.13
9.16879E+18,1.40918E+18,México,1,Bebidas,3804,08:39.8,00:00.0,Entregado,20,2650.02,2994.49
9.01582E+18,8.08331E+18,Ecuador,5,Bebidas,67,10:26.9,00:00.0,Entregado,12,111.06,127.71
8.89784E+18,6.27429E+18,Ecuador,5,Bebidas,12,51:52.4,00:00.0,Entregado,7,51.57,59.3
9.02679E+18,2.59229E+18,México,1,Bebidas,3931,44:47.8,00:00.0,Entregado,60,15905.14,17787.7
8.99959E+18,6.93261E+18,México,1,Bebidas,3501,48:27.8,00:00.0,Entregado,49,9802.69,11112.12
8.90263E+18,7.54516E+18,México,1,Bebidas,3810,43:12.8,00:00.0,Entregado,13,2474.9,2796.05
9.05568E+18,8.73103E+18,Ecuador,8,Lacteos,9,46:00.2,00:00.0,Entregado,101,118.85,123.37
8.87523E+18,1.239E+18,México,1,Bebidas,3501,51:02.2,00:00.0,Entregado,8,1788.01,2040.98
9.19941E+18,6.72928E+18,México,1,Bebidas,3931,53:59.2,00:00.0,Entregado,1,54.5,54.5
9.18538E+18,5.15933E+18,México,1,Bebidas,3201,05:28.0,00:00.0,Entregado,9,1158.99,1272.99
9.15412E+18,1.22857E+16,México,1,Bebidas,3105,24:03.8,00:00.0,Entregado,95,20747,22244.75
8.8939E+18,4.98555E+18,México,1,Bebidas,3825,20:04.1,00:00.0,Entregado,16,2562.13,2606.41
8.9312E+18,2.92463E+18,México,1,Bebidas,3217,01:27.5,00:00.0,Entregado,53,8240.78,9159.94
8.9043E+18,3.54173E+18,México,1,Bebidas,3917,58:20.1,00:00.0,Entregado,11,2584.05,2997.5
8.9918E+18,2.10613E+18,México,1,Bebidas,3916,48:54.2,00:00.0,Entregado,1,114.65,132.99
8.83097E+18,7.03404E+18,México,1,Bebidas,3501,32:07.5,00:00.0,Entregado,1,248.27,287.99
9.02998E+18,9.21721E+18,México,1,Bebidas,3810,48:12.6,00:00.0,Entregado,19,3366.08,3872.49
9.19785E+18,5.31079E+18,México,1,Bebidas,3501,24:58.0,00:00.0,Entregado,8,1805.95,2105.02
9.01444E+18,8.71707E+18,México,1,Bebidas,3308,32:39.6,00:00.0,Entregado,2,413.36,479.5
9.00745E+18,6.03528E+18,México,1,Bebidas,3932,26:15.7,00:00.0,Entregado,22,3962.72,4563.99
9.18315E+18,6.68729E+18,Ecuador,5,Bebidas,27,00:57.9,00:00.0,Entregado,4,46.33,53.28
9.04121E+18,7.10024E+18,México,1,Bebidas,3004,35:16.8,00:00.0,Entregado,32,7025.86,8150
9.07239E+18,8.04718E+18,México,1,Bebidas,3005,24:57.2,00:00.0,Entregado,49,652.11,698.98
9.18704E+18,2.39872E+18,México,1,Bebidas,3916,18:57.1,00:00.0,Entregado,5,1239.47,1420.98
8.86654E+18,8.91254E+18,Ecuador,5,Bebidas,9,02:16.5,00:00.0,Entregado,11,54.77,62.99
8.87122E+18,1.45488E+18,México,1,Bebidas,3937,55:38.2,00:00.0,Entregado,6,878.41,981.5
8.95922E+18,3.07922E+18,México,1,Bebidas,3407,30:36.4,00:00.0,Entregado,207,35796.89,37419.87
9.10207E+18,8.11311E+18,Perú,3,Bebidas,24,55:06.6,NULL,Registrado,2,0,0
9.07293E+18,5.25935E+18,México,1,Bebidas,3901,33:29.7,00:00.0,Entregado,10,2295.67,2662.97
9.02217E+18,4.3751E+17,México,1,Bebidas,3947,01:56.4,00:00.0,Entregado,10,2065.95,2320.52
8.83324E+18,8.21929E+18,México,1,Bebidas,3923,27:43.9,00:00.0,Entregado,12,1509.73,1722.47
9.0888E+18,5.93665E+18,México,1,Bebidas,3501,32:01.2,00:00.0,Entregado,6,1208.51,1390.02
8.97717E+18,1.81654E+18,México,1,Bebidas,3501,43:52.0,00:00.0,Entregado,32,6498.03,7269.93
8.85191E+18,1.72006E+18,México,1,Bebidas,3804,55:26.6,00:00.0,Entregado,8,1772.37,2056
9.12109E+18,3.09294E+17,México,1,Bebidas,3820,00:46.5,00:00.0,Entregado,5,1068.96,1240.03
8.85633E+18,8.53444E+18,México,1,Bebidas,3103,17:07.6,00:00.0,Entregado,5,1262.9,1342.49
8.91532E+18,1.16456E+17,México,1,Bebidas,3921,58:11.9,00:00.0,Entregado,18,3431.88,3878.52
9.12378E+18,5.31446E+18,Ecuador,5,Bebidas,19,50:29.4,00:00.0,Entregado,5,61.16,70.34
8.87689E+18,4.72544E+18,Ecuador,5,Bebidas,29,55:51.6,00:00.0,Entregado,17,122.43,140.79
9.2163E+18,3.91672E+18,México,1,Bebidas,3006,51:48.7,00:00.0,Entregado,5,1237.07,1448.02
8.86284E+18,2.58429E+17,México,1,Bebidas,3103,57:44.6,00:00.0,Entregado,11,1460.16,1576.97
9.20457E+18,1.14954E+18,México,1,Bebidas,3816,24:58.5,00:00.0,Entregado,12,1301.36,1437.5
9.12816E+18,5.72398E+18,Perú,3,Bebidas,I1  ,19:22.5,NULL,Registrado,2,0,0
9.21594E+18,6.13329E+18,México,1,Bebidas,3827,16:24.6,00:00.0,Entregado,10,1535.33,1720.02
8.87919E+18,8.16783E+18,Argentina,6,Bebidas,11,01:56.6,NULL,Registrado,11,0,0
8.96288E+18,5.4545E+18,México,1,Bebidas,3819,50:57.5,00:00.0,Entregado,47,5245.93,5261.54
9.15457E+18,4.09021E+18,Perú,3,Bebidas,33,36:54.7,NULL,Registrado,10,0,0
9.04157E+18,2.67712E+18,México,1,Bebidas,3810,43:32.4,00:00.0,Entregado,5,1085.83,1245
8.93517E+18,2.99097E+18,México,1,Bebidas,3207,27:47.1,00:00.0,Entregado,1,220.37,238
8.95222E+18,8.60451E+18,México,1,Bebidas,3312,24:27.2,00:00.0,Entregado,31,7105.59,8242.46
9.17022E+18,3.17116E+18,México,1,Bebidas,3404,01:34.4,00:00.0,Entregado,2,410.34,482
9.04116E+18,2.26876E+18,México,1,Bebidas,3803,44:10.3,00:00.0,Entregado,17,2638.6,3007.97
9.2178E+18,1.83217E+18,México,1,Bebidas,3946,26:45.0,00:00.0,Entregado,2,422.4,489.98
8.9055E+18,7.56548E+18,Perú,3,Bebidas,33,26:46.0,NULL,Registrado,3,0,0
8.98977E+18,8.24883E+18,México,1,Bebidas,3819,57:46.3,00:00.0,Entregado,6,583.43,651.49
8.92049E+18,7.20772E+18,Ecuador,5,Bebidas,56,38:18.8,00:00.0,Entregado,4,24.12,27.74
8.95546E+18,9.03567E+18,Ecuador,5,Bebidas,9,55:04.7,00:00.0,Entregado,3,21.92,25.21
8.90303E+18,8.96879E+18,México,1,Bebidas,3804,48:34.9,00:00.0,Entregado,11,2083.95,2381.93
8.95047E+18,8.25929E+18,México,1,Bebidas,3003,23:44.2,00:00.0,Entregado,44,9879.74,11144.24
8.97506E+18,8.88632E+18,México,1,Bebidas,3103,20:13.0,00:00.0,Entregado,3,802.3,866.48
8.90103E+18,3.76767E+18,México,1,Bebidas,3401,32:41.0,00:00.0,Entregado,11,1677.89,1892.19
8.84543E+18,1.26381E+18,México,1,Bebidas,3507,37:58.1,00:00.0,Entregado,7,655.05,723.47
9.19203E+18,4.15411E+18,México,1,Bebidas,3810,56:02.0,00:00.0,Entregado,30,4420.73,4913.97
8.84343E+18,6.98606E+18,México,1,Bebidas,3805,51:03.1,00:00.0,Entregado,57,8774.84,9764.19
8.87284E+18,1.4065E+18,México,1,Bebidas,3009,07:40.0,00:00.0,Entregado,11,1809.5,1809.5
9.14623E+18,3.07791E+18,Ecuador,8,Lacteos,52,59:42.0,00:00.0,Entregado,15,20.3,21.05
9.14464E+18,7.14926E+18,México,1,Bebidas,3301,39:20.1,00:00.0,Entregado,62,8567.2,8682.33
8.98672E+18,3.09898E+18,México,1,Bebidas,3931,23:58.3,00:00.0,Entregado,4,252.37,272.99
8.94501E+18,4.89196E+18,México,1,Bebidas,3819,27:42.7,00:00.0,Entregado,23,3247.26,3588.99
9.20851E+18,9.1524E+18,México,1,Bebidas,3916,47:38.6,00:00.0,Entregado,43,10398.82,12062.4
9.11375E+18,5.88294E+18,México,1,Bebidas,3804,41:18.6,00:00.0,Entregado,9,1358.49,1486.49
9.11472E+18,5.86616E+18,México,1,Bebidas,3202,55:43.0,00:00.0,Entregado,51,7007.2,7711.95
9.13654E+18,6.60769E+18,Ecuador,5,Bebidas,59,00:36.5,00:00.0,Entregado,2,7.19,8.27
9.07525E+18,6.22381E+18,México,1,Bebidas,3917,34:55.5,00:00.0,Entregado,7,1375.79,1538.47
9.112E+18,2.14485E+18,México,1,Bebidas,3831,37:58.3,00:00.0,Entregado,6,458,464
9.17164E+18,7.62563E+18,México,1,Bebidas,3834,15:20.5,00:00.0,Entregado,1,194,176.5
9.06271E+18,4.32125E+18,México,1,Bebidas,3308,03:02.7,00:00.0,Entregado,12,2318.66,2633.5
8.85168E+18,2.593E+18,México,1,Bebidas,3820,41:56.6,00:00.0,Entregado,11,2259.5,2579.49
8.95833E+18,8.40799E+18,Ecuador,5,Bebidas,79,20:46.7,00:00.0,Entregado,20,252.95,290.89
9.03474E+18,8.84201E+18,México,1,Bebidas,3202,35:59.3,00:00.0,Entregado,65,7646.54,7744.47
8.86662E+18,2.41304E+18,México,1,Bebidas,3803,32:52.6,00:00.0,Entregado,8,1612.57,1852.99
9.02432E+18,1.63446E+18,México,1,Bebidas,3408,58:59.1,00:00.0,Entregado,5,1096.29,1198
8.88748E+18,7.32874E+18,México,1,Bebidas,3501,24:40.1,00:00.0,Entregado,5,1322.82,1534.47
8.83223E+18,3.21582E+18,Ecuador,8,Lacteos,41,30:38.5,00:00.0,Entregado,12,37.04,39
9.08221E+18,1.39854E+18,Perú,3,Bebidas,IA  ,44:31.1,NULL,Registrado,16,0,0
8.91233E+18,1.90974E+18,México,1,Bebidas,3202,49:31.9,00:00.0,Entregado,1,190.09,220.5
8.85511E+18,6.39992E+18,Ecuador,8,Lacteos,57,50:28.9,00:00.0,Entregado,3,21,21.05
8.85998E+18,3.87079E+18,México,1,Bebidas,3501,58:02.8,00:00.0,Entregado,13,2406.71,2812.5
8.96568E+18,8.6468E+18,México,1,Bebidas,3217,39:22.4,00:00.0,Entregado,3,751.28,871.49
9.1691E+18,9.14779E+16,México,1,Bebidas,3404,41:15.0,00:00.0,Entregado,25,4817.32,5487
9.0787E+18,8.80004E+18,México,1,Bebidas,3804,39:55.0,00:00.0,Entregado,10,2145.67,2306.5
8.93631E+18,7.02245E+18,Perú,3,Bebidas,33,15:56.5,NULL,Registrado,12,0,0
9.21833E+18,2.50217E+17,Ecuador,5,Bebidas,47,18:03.6,00:00.0,Entregado,15,108.35,124.6
9.03065E+18,6.08035E+18,Ecuador,5,Bebidas,79,19:56.8,00:00.0,Entregado,2,125.66,144.51
8.98593E+18,3.34952E+18,México,1,Bebidas,3308,55:29.6,00:00.0,Entregado,7,1369.02,1575.49
8.86134E+18,1.79688E+18,México,1,Bebidas,3401,23:54.8,00:00.0,Entregado,29,7062.29,8001.46
8.84191E+18,4.14487E+18,Ecuador,5,Bebidas,27,57:49.4,00:00.0,Entregado,2,27.06,31.11
9.03978E+18,2.25515E+18,México,1,Bebidas,3951,25:35.0,00:00.0,Entregado,40,8291.42,9451.67
9.22018E+18,7.03756E+17,México,1,Bebidas,3220,05:00.6,00:00.0,Entregado,2,546.76,602.01
8.89051E+18,2.61323E+18,Perú,3,Bebidas,I9  ,37:38.6,NULL,Registrado,9,0,0
8.85128E+18,3.64475E+18,México,1,Bebidas,3907,44:17.5,00:00.0,Entregado,18,3215.77,3615.38
9.17121E+18,6.52481E+18,Ecuador,5,Bebidas,41,09:14.0,00:00.0,Entregado,2,25.62,29.46
9.15231E+18,6.03817E+18,México,1,Bebidas,3405,49:01.1,00:00.0,Entregado,9,1723.66,1997.02
9.18471E+18,1.73203E+18,México,1,Bebidas,3309,09:35.0,00:00.0,Entregado,34,6368.62,7228.87
9.08308E+18,8.12845E+18,Ecuador,8,Lacteos,55,27:16.3,00:00.0,Entregado,11,9.23,10.55
9.02786E+18,1.17536E+18,México,1,Bebidas,3819,45:33.9,00:00.0,Entregado,12,2362.32,2723.48
9.02495E+18,1.57806E+18,México,1,Bebidas,3308,03:36.8,00:00.0,Entregado,12,3091.8,3620.54
8.91119E+18,5.97847E+18,México,1,Bebidas,3219,06:56.4,00:00.0,Entregado,15,3474.13,4034.25
9.08325E+18,4.59909E+18,México,1,Bebidas,3001,34:11.4,00:00.0,Entregado,16,2536.85,2815.31
9.11597E+18,2.48706E+18,Ecuador,5,Bebidas,33,42:10.1,00:00.0,Entregado,2,15.01,17.27
9.20134E+18,1.26555E+18,México,1,Bebidas,3506,32:18.0,00:00.0,Entregado,15,2269.68,2522.63
9.13269E+18,5.29483E+18,Ecuador,5,Bebidas,33,49:41.8,00:00.0,Entregado,3,23.23,26.71
8.84707E+18,3.22276E+18,México,1,Bebidas,3816,19:49.8,00:00.0,Entregado,14,2949.15,3247.48
9.21338E+18,2.56273E+18,Ecuador,8,Lacteos,57,32:20.7,00:00.0,Entregado,96,92.8,103.36
8.96936E+18,7.51564E+18,México,1,Bebidas,3005,55:42.5,00:00.0,Entregado,9,1632.93,1860.99
9.01478E+18,3.44323E+18,Ecuador,8,Lacteos,52,48:32.2,00:00.0,Entregado,26,31.62,32.42
8.96408E+18,4.20907E+18,Ecuador,5,Bebidas,27,09:48.2,00:00.0,Entregado,3,27.52,31.64
9.17202E+18,8.52378E+18,México,1,Bebidas,3404,53:27.5,00:00.0,Entregado,6,1231.01,1428
8.94637E+18,6.40423E+18,Ecuador,8,Lacteos,19,43:04.0,00:00.0,Entregado,61,44.05,46.48
9.18794E+18,8.60185E+17,México,1,Bebidas,3501,34:05.3,00:00.0,Entregado,80,16410.02,18580.98
8.93847E+18,7.13692E+17,México,1,Bebidas,3408,18:11.1,00:00.0,Entregado,17,1300.48,1334.48
